,user_id,offer_id,offer_effect,offer_completed
9785,6f4665ef722b42fcaf867479445d9d2d,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9786,6f4665ef722b42fcaf867479445d9d2d,fafdcd668e3743c1bb461111dcafc2a4,,0
9787,6f4665ef722b42fcaf867479445d9d2d,5a8bc65990b245e5a138643cd4eb9837,0,1
9788,6f4665ef722b42fcaf867479445d9d2d,f19421c1d4aa40978ebb69ca19b0e20d,,0
9789,6f4665ef722b42fcaf867479445d9d2d,2906b810c7d4411798c6938adc9daaa5,,0
9790,2ddc7d63c32d4606a7a45e3e70439b44,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9791,2ddc7d63c32d4606a7a45e3e70439b44,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9792,2ddc7d63c32d4606a7a45e3e70439b44,3f207df678b143eea3cee63160fa8bed,,0
9793,2ddc7d63c32d4606a7a45e3e70439b44,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1
9794,2ddc7d63c32d4606a7a45e3e70439b44,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9795,2ddc7d63c32d4606a7a45e3e70439b44,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9796,2ddc7d63c32d4606a7a45e3e70439b44,fafdcd668e3743c1bb461111dcafc2a4,1,1
9797,2ddc7d63c32d4606a7a45e3e70439b44,5a8bc65990b245e5a138643cd4eb9837,,0
9798,2ddc7d63c32d4606a7a45e3e70439b44,f19421c1d4aa40978ebb69ca19b0e20d,,0
9799,2ddc7d63c32d4606a7a45e3e70439b44,2906b810c7d4411798c6938adc9daaa5,1,1
9800,ebe822d6c590402fa46d0cd3cba32c21,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9801,ebe822d6c590402fa46d0cd3cba32c21,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9802,ebe822d6c590402fa46d0cd3cba32c21,3f207df678b143eea3cee63160fa8bed,,0
9803,ebe822d6c590402fa46d0cd3cba32c21,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9804,ebe822d6c590402fa46d0cd3cba32c21,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9805,ebe822d6c590402fa46d0cd3cba32c21,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1
9806,ebe822d6c590402fa46d0cd3cba32c21,fafdcd668e3743c1bb461111dcafc2a4,,0
9807,ebe822d6c590402fa46d0cd3cba32c21,5a8bc65990b245e5a138643cd4eb9837,,0
9808,ebe822d6c590402fa46d0cd3cba32c21,f19421c1d4aa40978ebb69ca19b0e20d,,0
9809,ebe822d6c590402fa46d0cd3cba32c21,2906b810c7d4411798c6938adc9daaa5,,0
9810,acde74ee0f4d418e8fd5bf4f4da8f56c,ae264e3637204a6fb9bb56bc8210ddfd,,0
9811,acde74ee0f4d418e8fd5bf4f4da8f56c,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1
9812,acde74ee0f4d418e8fd5bf4f4da8f56c,3f207df678b143eea3cee63160fa8bed,,0
9813,acde74ee0f4d418e8fd5bf4f4da8f56c,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1
9814,acde74ee0f4d418e8fd5bf4f4da8f56c,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9815,acde74ee0f4d418e8fd5bf4f4da8f56c,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1
9816,acde74ee0f4d418e8fd5bf4f4da8f56c,fafdcd668e3743c1bb461111dcafc2a4,,0
9817,acde74ee0f4d418e8fd5bf4f4da8f56c,5a8bc65990b245e5a138643cd4eb9837,,0
9818,acde74ee0f4d418e8fd5bf4f4da8f56c,f19421c1d4aa40978ebb69ca19b0e20d,,0
9819,acde74ee0f4d418e8fd5bf4f4da8f56c,2906b810c7d4411798c6938adc9daaa5,,0
9820,8981e545b60a4a33a060cdc25c4e7ada,ae264e3637204a6fb9bb56bc8210ddfd,,0
9821,8981e545b60a4a33a060cdc25c4e7ada,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1
9822,8981e545b60a4a33a060cdc25c4e7ada,3f207df678b143eea3cee63160fa8bed,1,1
9823,8981e545b60a4a33a060cdc25c4e7ada,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9824,8981e545b60a4a33a060cdc25c4e7ada,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
9825,8981e545b60a4a33a060cdc25c4e7ada,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9826,8981e545b60a4a33a060cdc25c4e7ada,fafdcd668e3743c1bb461111dcafc2a4,1,1
9827,8981e545b60a4a33a060cdc25c4e7ada,5a8bc65990b245e5a138643cd4eb9837,,0
9828,8981e545b60a4a33a060cdc25c4e7ada,f19421c1d4aa40978ebb69ca19b0e20d,,0
9829,8981e545b60a4a33a060cdc25c4e7ada,2906b810c7d4411798c6938adc9daaa5,,0
9830,5137dcb4eff644888b63af6dcaf8b560,ae264e3637204a6fb9bb56bc8210ddfd,,0
9831,5137dcb4eff644888b63af6dcaf8b560,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9832,5137dcb4eff644888b63af6dcaf8b560,3f207df678b143eea3cee63160fa8bed,,0
9833,5137dcb4eff644888b63af6dcaf8b560,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9834,5137dcb4eff644888b63af6dcaf8b560,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9835,5137dcb4eff644888b63af6dcaf8b560,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0
9836,5137dcb4eff644888b63af6dcaf8b560,fafdcd668e3743c1bb461111dcafc2a4,,0
9837,5137dcb4eff644888b63af6dcaf8b560,5a8bc65990b245e5a138643cd4eb9837,0,0
9838,5137dcb4eff644888b63af6dcaf8b560,f19421c1d4aa40978ebb69ca19b0e20d,,0
9839,5137dcb4eff644888b63af6dcaf8b560,2906b810c7d4411798c6938adc9daaa5,,0
9840,48a358a70d024eafbe791dcbff0d36ab,ae264e3637204a6fb9bb56bc8210ddfd,,0
9841,48a358a70d024eafbe791dcbff0d36ab,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9842,48a358a70d024eafbe791dcbff0d36ab,3f207df678b143eea3cee63160fa8bed,,0
9843,48a358a70d024eafbe791dcbff0d36ab,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9844,48a358a70d024eafbe791dcbff0d36ab,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9845,48a358a70d024eafbe791dcbff0d36ab,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1
9846,48a358a70d024eafbe791dcbff0d36ab,fafdcd668e3743c1bb461111dcafc2a4,1,1
9847,48a358a70d024eafbe791dcbff0d36ab,5a8bc65990b245e5a138643cd4eb9837,1,1
9848,48a358a70d024eafbe791dcbff0d36ab,f19421c1d4aa40978ebb69ca19b0e20d,,0
9849,48a358a70d024eafbe791dcbff0d36ab,2906b810c7d4411798c6938adc9daaa5,,0
9850,1792e4aafac94412ae1cd299353c8e15,ae264e3637204a6fb9bb56bc8210ddfd,,0
9851,1792e4aafac94412ae1cd299353c8e15,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9852,1792e4aafac94412ae1cd299353c8e15,3f207df678b143eea3cee63160fa8bed,,0
9853,1792e4aafac94412ae1cd299353c8e15,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1
9854,1792e4aafac94412ae1cd299353c8e15,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
9855,1792e4aafac94412ae1cd299353c8e15,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9856,1792e4aafac94412ae1cd299353c8e15,fafdcd668e3743c1bb461111dcafc2a4,1,1
9857,1792e4aafac94412ae1cd299353c8e15,5a8bc65990b245e5a138643cd4eb9837,0,0
9858,1792e4aafac94412ae1cd299353c8e15,f19421c1d4aa40978ebb69ca19b0e20d,,0
9859,1792e4aafac94412ae1cd299353c8e15,2906b810c7d4411798c6938adc9daaa5,,0
9860,15a95216e2cd4a14b45fc182adb81dc6,ae264e3637204a6fb9bb56bc8210ddfd,,0
9861,15a95216e2cd4a14b45fc182adb81dc6,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9862,15a95216e2cd4a14b45fc182adb81dc6,3f207df678b143eea3cee63160fa8bed,,0
9863,15a95216e2cd4a14b45fc182adb81dc6,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9864,15a95216e2cd4a14b45fc182adb81dc6,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1
9865,15a95216e2cd4a14b45fc182adb81dc6,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9866,15a95216e2cd4a14b45fc182adb81dc6,fafdcd668e3743c1bb461111dcafc2a4,1,1
9867,15a95216e2cd4a14b45fc182adb81dc6,5a8bc65990b245e5a138643cd4eb9837,0,0
9868,15a95216e2cd4a14b45fc182adb81dc6,f19421c1d4aa40978ebb69ca19b0e20d,,0
9869,15a95216e2cd4a14b45fc182adb81dc6,2906b810c7d4411798c6938adc9daaa5,0,1
9870,cc642120eeac4659a9451fe7e869a046,ae264e3637204a6fb9bb56bc8210ddfd,,0
9871,cc642120eeac4659a9451fe7e869a046,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0
9872,cc642120eeac4659a9451fe7e869a046,3f207df678b143eea3cee63160fa8bed,,0
9873,cc642120eeac4659a9451fe7e869a046,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9874,cc642120eeac4659a9451fe7e869a046,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9875,cc642120eeac4659a9451fe7e869a046,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9876,cc642120eeac4659a9451fe7e869a046,fafdcd668e3743c1bb461111dcafc2a4,0,0
9877,cc642120eeac4659a9451fe7e869a046,5a8bc65990b245e5a138643cd4eb9837,1,1
9878,cc642120eeac4659a9451fe7e869a046,f19421c1d4aa40978ebb69ca19b0e20d,0,0
9879,cc642120eeac4659a9451fe7e869a046,2906b810c7d4411798c6938adc9daaa5,,0
9880,0199681637524988a14245632b8376af,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9881,0199681637524988a14245632b8376af,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1
9882,0199681637524988a14245632b8376af,3f207df678b143eea3cee63160fa8bed,,0
9883,0199681637524988a14245632b8376af,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9884,0199681637524988a14245632b8376af,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1
9885,0199681637524988a14245632b8376af,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9886,0199681637524988a14245632b8376af,fafdcd668e3743c1bb461111dcafc2a4,,0
9887,0199681637524988a14245632b8376af,5a8bc65990b245e5a138643cd4eb9837,,0
9888,0199681637524988a14245632b8376af,f19421c1d4aa40978ebb69ca19b0e20d,1,1
9889,0199681637524988a14245632b8376af,2906b810c7d4411798c6938adc9daaa5,,0
9890,7eb42a9d454c4cb8b18d363026192959,ae264e3637204a6fb9bb56bc8210ddfd,,0
9891,7eb42a9d454c4cb8b18d363026192959,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9892,7eb42a9d454c4cb8b18d363026192959,3f207df678b143eea3cee63160fa8bed,,0
9893,7eb42a9d454c4cb8b18d363026192959,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1
9894,7eb42a9d454c4cb8b18d363026192959,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,1
9895,7eb42a9d454c4cb8b18d363026192959,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9896,7eb42a9d454c4cb8b18d363026192959,fafdcd668e3743c1bb461111dcafc2a4,,0
9897,7eb42a9d454c4cb8b18d363026192959,5a8bc65990b245e5a138643cd4eb9837,,0
9898,7eb42a9d454c4cb8b18d363026192959,f19421c1d4aa40978ebb69ca19b0e20d,,0
9899,7eb42a9d454c4cb8b18d363026192959,2906b810c7d4411798c6938adc9daaa5,0,0
9900,17de6561a3004989bc30f9e2a45e5a3d,ae264e3637204a6fb9bb56bc8210ddfd,,0
9901,17de6561a3004989bc30f9e2a45e5a3d,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9902,17de6561a3004989bc30f9e2a45e5a3d,3f207df678b143eea3cee63160fa8bed,,0
9903,17de6561a3004989bc30f9e2a45e5a3d,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9904,17de6561a3004989bc30f9e2a45e5a3d,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9905,17de6561a3004989bc30f9e2a45e5a3d,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9906,17de6561a3004989bc30f9e2a45e5a3d,fafdcd668e3743c1bb461111dcafc2a4,,0
9907,17de6561a3004989bc30f9e2a45e5a3d,5a8bc65990b245e5a138643cd4eb9837,1,1
9908,17de6561a3004989bc30f9e2a45e5a3d,f19421c1d4aa40978ebb69ca19b0e20d,0,0
9909,17de6561a3004989bc30f9e2a45e5a3d,2906b810c7d4411798c6938adc9daaa5,,0
9910,705fed9a6292424288c3e6f09264027a,ae264e3637204a6fb9bb56bc8210ddfd,,0
9911,705fed9a6292424288c3e6f09264027a,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9912,705fed9a6292424288c3e6f09264027a,3f207df678b143eea3cee63160fa8bed,1,1
9913,705fed9a6292424288c3e6f09264027a,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9914,705fed9a6292424288c3e6f09264027a,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
9915,705fed9a6292424288c3e6f09264027a,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9916,705fed9a6292424288c3e6f09264027a,fafdcd668e3743c1bb461111dcafc2a4,1,1
9917,705fed9a6292424288c3e6f09264027a,5a8bc65990b245e5a138643cd4eb9837,,0
9918,705fed9a6292424288c3e6f09264027a,f19421c1d4aa40978ebb69ca19b0e20d,1,1
9919,705fed9a6292424288c3e6f09264027a,2906b810c7d4411798c6938adc9daaa5,,0
9920,6ee88043c07c4915884403656e054886,ae264e3637204a6fb9bb56bc8210ddfd,,0
9921,6ee88043c07c4915884403656e054886,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0
9922,6ee88043c07c4915884403656e054886,3f207df678b143eea3cee63160fa8bed,,0
9923,6ee88043c07c4915884403656e054886,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9924,6ee88043c07c4915884403656e054886,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
9925,6ee88043c07c4915884403656e054886,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0
9926,6ee88043c07c4915884403656e054886,fafdcd668e3743c1bb461111dcafc2a4,,0
9927,6ee88043c07c4915884403656e054886,5a8bc65990b245e5a138643cd4eb9837,1,1
9928,6ee88043c07c4915884403656e054886,f19421c1d4aa40978ebb69ca19b0e20d,,0
9929,6ee88043c07c4915884403656e054886,2906b810c7d4411798c6938adc9daaa5,,0
9930,89753fc1ad8640108a21cba0606e0050,ae264e3637204a6fb9bb56bc8210ddfd,,0
9931,89753fc1ad8640108a21cba0606e0050,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9932,89753fc1ad8640108a21cba0606e0050,3f207df678b143eea3cee63160fa8bed,1,1
9933,89753fc1ad8640108a21cba0606e0050,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1
9934,89753fc1ad8640108a21cba0606e0050,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9935,89753fc1ad8640108a21cba0606e0050,2298d6c36e964ae4a3e7e9706d1fb8c2,0,0
9936,89753fc1ad8640108a21cba0606e0050,fafdcd668e3743c1bb461111dcafc2a4,,0
9937,89753fc1ad8640108a21cba0606e0050,5a8bc65990b245e5a138643cd4eb9837,,0
9938,89753fc1ad8640108a21cba0606e0050,f19421c1d4aa40978ebb69ca19b0e20d,1,1
9939,89753fc1ad8640108a21cba0606e0050,2906b810c7d4411798c6938adc9daaa5,0,1
9940,77761cb48d174951b3fbab5f9053f3a1,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9941,77761cb48d174951b3fbab5f9053f3a1,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9942,77761cb48d174951b3fbab5f9053f3a1,3f207df678b143eea3cee63160fa8bed,0,1
9943,77761cb48d174951b3fbab5f9053f3a1,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9944,77761cb48d174951b3fbab5f9053f3a1,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9945,77761cb48d174951b3fbab5f9053f3a1,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9946,77761cb48d174951b3fbab5f9053f3a1,fafdcd668e3743c1bb461111dcafc2a4,,0
9947,77761cb48d174951b3fbab5f9053f3a1,5a8bc65990b245e5a138643cd4eb9837,0,1
9948,77761cb48d174951b3fbab5f9053f3a1,f19421c1d4aa40978ebb69ca19b0e20d,,0
9949,77761cb48d174951b3fbab5f9053f3a1,2906b810c7d4411798c6938adc9daaa5,,0
9950,784bc75af56e403e9030470bd9c49fcf,ae264e3637204a6fb9bb56bc8210ddfd,,0
9951,784bc75af56e403e9030470bd9c49fcf,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0
9952,784bc75af56e403e9030470bd9c49fcf,3f207df678b143eea3cee63160fa8bed,,0
9953,784bc75af56e403e9030470bd9c49fcf,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1
9954,784bc75af56e403e9030470bd9c49fcf,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9955,784bc75af56e403e9030470bd9c49fcf,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9956,784bc75af56e403e9030470bd9c49fcf,fafdcd668e3743c1bb461111dcafc2a4,,0
9957,784bc75af56e403e9030470bd9c49fcf,5a8bc65990b245e5a138643cd4eb9837,1,1
9958,784bc75af56e403e9030470bd9c49fcf,f19421c1d4aa40978ebb69ca19b0e20d,,0
9959,784bc75af56e403e9030470bd9c49fcf,2906b810c7d4411798c6938adc9daaa5,,0
9960,f50bda840fa044ce94d1f12b5a974580,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9961,f50bda840fa044ce94d1f12b5a974580,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9962,f50bda840fa044ce94d1f12b5a974580,3f207df678b143eea3cee63160fa8bed,,0
9963,f50bda840fa044ce94d1f12b5a974580,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,1
9964,f50bda840fa044ce94d1f12b5a974580,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9965,f50bda840fa044ce94d1f12b5a974580,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9966,f50bda840fa044ce94d1f12b5a974580,fafdcd668e3743c1bb461111dcafc2a4,1,1
9967,f50bda840fa044ce94d1f12b5a974580,5a8bc65990b245e5a138643cd4eb9837,,0
9968,f50bda840fa044ce94d1f12b5a974580,f19421c1d4aa40978ebb69ca19b0e20d,1,1
9969,f50bda840fa044ce94d1f12b5a974580,2906b810c7d4411798c6938adc9daaa5,,0
9970,3d48ea8b03644af2aeddd6804491f144,ae264e3637204a6fb9bb56bc8210ddfd,1,1
9971,3d48ea8b03644af2aeddd6804491f144,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9972,3d48ea8b03644af2aeddd6804491f144,3f207df678b143eea3cee63160fa8bed,1,1
9973,3d48ea8b03644af2aeddd6804491f144,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9974,3d48ea8b03644af2aeddd6804491f144,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9975,3d48ea8b03644af2aeddd6804491f144,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9976,3d48ea8b03644af2aeddd6804491f144,fafdcd668e3743c1bb461111dcafc2a4,,0
9977,3d48ea8b03644af2aeddd6804491f144,5a8bc65990b245e5a138643cd4eb9837,,0
9978,3d48ea8b03644af2aeddd6804491f144,f19421c1d4aa40978ebb69ca19b0e20d,1,1
9979,3d48ea8b03644af2aeddd6804491f144,2906b810c7d4411798c6938adc9daaa5,,0
9980,992aed77ecda4f5180d5da87adaff710,ae264e3637204a6fb9bb56bc8210ddfd,,0
9981,992aed77ecda4f5180d5da87adaff710,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
9982,992aed77ecda4f5180d5da87adaff710,3f207df678b143eea3cee63160fa8bed,,0
9983,992aed77ecda4f5180d5da87adaff710,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9984,992aed77ecda4f5180d5da87adaff710,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9985,992aed77ecda4f5180d5da87adaff710,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1
9986,992aed77ecda4f5180d5da87adaff710,fafdcd668e3743c1bb461111dcafc2a4,,0
9987,992aed77ecda4f5180d5da87adaff710,5a8bc65990b245e5a138643cd4eb9837,,0
9988,992aed77ecda4f5180d5da87adaff710,f19421c1d4aa40978ebb69ca19b0e20d,,0
9989,992aed77ecda4f5180d5da87adaff710,2906b810c7d4411798c6938adc9daaa5,1,1
9990,633cd1a34e2f4731b2c6aa82c461e731,ae264e3637204a6fb9bb56bc8210ddfd,,0
9991,633cd1a34e2f4731b2c6aa82c461e731,4d5c57ea9a6940dd891ad53e9dbe8da0,0,0
9992,633cd1a34e2f4731b2c6aa82c461e731,3f207df678b143eea3cee63160fa8bed,,0
9993,633cd1a34e2f4731b2c6aa82c461e731,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
9994,633cd1a34e2f4731b2c6aa82c461e731,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
9995,633cd1a34e2f4731b2c6aa82c461e731,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
9996,633cd1a34e2f4731b2c6aa82c461e731,fafdcd668e3743c1bb461111dcafc2a4,,0
9997,633cd1a34e2f4731b2c6aa82c461e731,5a8bc65990b245e5a138643cd4eb9837,1,1
9998,633cd1a34e2f4731b2c6aa82c461e731,f19421c1d4aa40978ebb69ca19b0e20d,0,0
9999,633cd1a34e2f4731b2c6aa82c461e731,2906b810c7d4411798c6938adc9daaa5,,0
10000,8d47cbb1da6a4503b2e3b7abdebf6ecb,ae264e3637204a6fb9bb56bc8210ddfd,1,1
10001,8d47cbb1da6a4503b2e3b7abdebf6ecb,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
10002,8d47cbb1da6a4503b2e3b7abdebf6ecb,3f207df678b143eea3cee63160fa8bed,0,1
10003,8d47cbb1da6a4503b2e3b7abdebf6ecb,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
10004,8d47cbb1da6a4503b2e3b7abdebf6ecb,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
10005,8d47cbb1da6a4503b2e3b7abdebf6ecb,2298d6c36e964ae4a3e7e9706d1fb8c2,0,1
10006,8d47cbb1da6a4503b2e3b7abdebf6ecb,fafdcd668e3743c1bb461111dcafc2a4,,0
10007,8d47cbb1da6a4503b2e3b7abdebf6ecb,5a8bc65990b245e5a138643cd4eb9837,1,1
10008,8d47cbb1da6a4503b2e3b7abdebf6ecb,f19421c1d4aa40978ebb69ca19b0e20d,,0
10009,8d47cbb1da6a4503b2e3b7abdebf6ecb,2906b810c7d4411798c6938adc9daaa5,0,0
10010,ed4e0a1420814055b75890525ba995ad,ae264e3637204a6fb9bb56bc8210ddfd,,0
10011,ed4e0a1420814055b75890525ba995ad,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
10012,ed4e0a1420814055b75890525ba995ad,3f207df678b143eea3cee63160fa8bed,0,0
10013,ed4e0a1420814055b75890525ba995ad,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,0
10014,ed4e0a1420814055b75890525ba995ad,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
10015,ed4e0a1420814055b75890525ba995ad,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
10016,ed4e0a1420814055b75890525ba995ad,fafdcd668e3743c1bb461111dcafc2a4,,0
10017,ed4e0a1420814055b75890525ba995ad,5a8bc65990b245e5a138643cd4eb9837,1,1
10018,ed4e0a1420814055b75890525ba995ad,f19421c1d4aa40978ebb69ca19b0e20d,,0
10019,ed4e0a1420814055b75890525ba995ad,2906b810c7d4411798c6938adc9daaa5,,0
10020,761427dca791440990011584f930078d,ae264e3637204a6fb9bb56bc8210ddfd,0,0
10021,761427dca791440990011584f930078d,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
10022,761427dca791440990011584f930078d,3f207df678b143eea3cee63160fa8bed,,0
10023,761427dca791440990011584f930078d,9b98b8c7a33c4b65b9aebfe6a799e6d9,,0
10024,761427dca791440990011584f930078d,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
10025,761427dca791440990011584f930078d,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
10026,761427dca791440990011584f930078d,fafdcd668e3743c1bb461111dcafc2a4,,0
10027,761427dca791440990011584f930078d,5a8bc65990b245e5a138643cd4eb9837,1,1
10028,761427dca791440990011584f930078d,f19421c1d4aa40978ebb69ca19b0e20d,,0
10029,761427dca791440990011584f930078d,2906b810c7d4411798c6938adc9daaa5,0,0
10030,5a609dc56d1c4f6d848040b23ca6c806,ae264e3637204a6fb9bb56bc8210ddfd,0,1
10031,5a609dc56d1c4f6d848040b23ca6c806,4d5c57ea9a6940dd891ad53e9dbe8da0,,0
10032,5a609dc56d1c4f6d848040b23ca6c806,3f207df678b143eea3cee63160fa8bed,,0
10033,5a609dc56d1c4f6d848040b23ca6c806,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,0
10034,5a609dc56d1c4f6d848040b23ca6c806,0b1e1539f2cc45b7b9fa7c272da2e1d7,,0
10035,5a609dc56d1c4f6d848040b23ca6c806,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
10036,5a609dc56d1c4f6d848040b23ca6c806,fafdcd668e3743c1bb461111dcafc2a4,,0
10037,5a609dc56d1c4f6d848040b23ca6c806,5a8bc65990b245e5a138643cd4eb9837,,0
10038,5a609dc56d1c4f6d848040b23ca6c806,f19421c1d4aa40978ebb69ca19b0e20d,1,1
10039,5a609dc56d1c4f6d848040b23ca6c806,2906b810c7d4411798c6938adc9daaa5,,0
10040,533342f427824eb59adc4aa9949fe666,ae264e3637204a6fb9bb56bc8210ddfd,,0
10041,533342f427824eb59adc4aa9949fe666,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1
10042,533342f427824eb59adc4aa9949fe666,3f207df678b143eea3cee63160fa8bed,,0
10043,533342f427824eb59adc4aa9949fe666,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1
10044,533342f427824eb59adc4aa9949fe666,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1
10045,533342f427824eb59adc4aa9949fe666,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
10046,533342f427824eb59adc4aa9949fe666,fafdcd668e3743c1bb461111dcafc2a4,,0
10047,533342f427824eb59adc4aa9949fe666,5a8bc65990b245e5a138643cd4eb9837,,0
10048,533342f427824eb59adc4aa9949fe666,f19421c1d4aa40978ebb69ca19b0e20d,,0
10049,533342f427824eb59adc4aa9949fe666,2906b810c7d4411798c6938adc9daaa5,1,1
10050,64f17d7bcbd1454ab842557581d79fe4,ae264e3637204a6fb9bb56bc8210ddfd,0,0
10051,64f17d7bcbd1454ab842557581d79fe4,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1
10052,64f17d7bcbd1454ab842557581d79fe4,3f207df678b143eea3cee63160fa8bed,,0
10053,64f17d7bcbd1454ab842557581d79fe4,9b98b8c7a33c4b65b9aebfe6a799e6d9,0,0
10054,64f17d7bcbd1454ab842557581d79fe4,0b1e1539f2cc45b7b9fa7c272da2e1d7,0,0
10055,64f17d7bcbd1454ab842557581d79fe4,2298d6c36e964ae4a3e7e9706d1fb8c2,,0
